"ev","IR.1","IR.2","IR.3","IR.4","MR.1","MR.2","MR.3","MR.4","IRR.1","IRR.2","IRR.3","IRR.4","MRR.1","MRR.2","MRR.3","MRR.4"
0.273939393939394,1.14661881936094e-05,1.67027866094422e-05,2.20544957145863e-05,8.89775171143159e-06,8.07592600912121e-05,7.47263144904586e-05,0.000824180938706398,0.000230161341802315,1.28866128944438,1.87719180655298,2.47865937709312,1,1.0807338839322,1,11.0293267415407,3.08005745193955
0.277878787878788,9.73175586159635e-06,1.34791625176162e-05,1.9066390977024e-05,7.66000385333398e-06,6.82081924308076e-05,5.91280588901899e-05,0.000711417819005744,0.000197764612909879,1.27046357259477,1.7596809056107,2.48908373182155,1,1.15356725235105,1,12.0318142073116,3.34468299182895
0.281818181818182,8.29998769466649e-06,1.0930792436711e-05,1.6557090196344e-05,6.63419217568387e-06,5.77163602316633e-05,4.68962585068455e-05,0.00061578575986021,0.000170255507642381,1.25109244273752,1.64764482958081,2.49572061795712,1,1.23072419995378,1,13.13080786115,3.63047102398431
0.285757575757576,7.11746226471229e-06,8.91412879322509e-06,1.44518288486315e-05,5.78390278246663e-06,4.8948641572788e-05,3.7295465255438e-05,0.000534807873847853,0.000146923221435724,1.23056395178152,1.54119616606411,2.49862928063744,1,1.31245558240223,1,14.3397560584091,3.93943929722934
0.28969696969697,6.14035323476166e-06,7.31639688407666e-06,1.26870515504464e-05,5.07903313094049e-06,4.16241716538757e-05,2.97518742116143e-05,0.000466340764071149,0.000127156754065938,1.20896105153475,1.4405097772461,2.49792651935253,1,1.39904368235151,1,15.6743323379978,4.27390735660947
0.293636363636364,5.33266343156812e-06,6.04898521585221e-06,1.12086394276274e-05,4.49465453334519e-06,3.5507610957497e-05,2.3817819455263e-05,0.000408528335343106,0.000110431080938556,1.1864456749692,1.34581760866729,2.49377106615696,1,1.49080023988724,1,17.1522139594032,4.63648996693331
0.297575757575758,4.66478924168727e-06,5.04224685564702e-06,9.97041652651004e-06,4.01008233677828e-06,3.04031491568102e-05,1.91439969619012e-05,0.000359761415154702,9.62950389709061e-05,1.16326520253821,1.25739235062639,2.48633710960666,1,1.58812964802053,1,18.7923878106892,5.03003835419242
0.301515151515152,4.11235211535389e-06,4.24141563507874e-06,8.93290203217084e-06,3.60811553298739e-06,2.61441734312751e-05,1.54577680360202e-05,0.000318642938069269,8.43607568485893e-05,1.1397506753197,1.17552101541688,2.47578048721038,1,1.69132913434547,1,20.6137740795927,5.45749921023587
0.305454545454545,3.65524643175373e-06,3.60340117199182e-06,8.06228167688084e-06,3.27441534782881e-06,2.25907947980497e-05,1.25462338652627e-05,0.000283958503236925,7.42944805192103e-05,1.11630506318554,1.10047162293603,2.46220494972538,1,1.80060367442997,1,22.6329674933873,5.92165595804115
0.309393939393939,3.27686297995571e-06,3.09427532490929e-06,7.32957580869005e-06,2.99699860988364e-06,1.96273176197304e-05,1.02430448281066e-05,0.000254652123118704,6.58086668429148e-05,1.09338154817594,1.03245804476013,2.44563870817899,1,1.9161604727018,1,24.8609790733266,6.42471725422289
0.313333333333333,2.96345534379069e-06,2.6873018041383e-06,6.70998260405631e-06,2.76582665504061e-06,1.71565866602386e-05,8.41812756846583e-06,0.000229806908018548,5.86552390408057e-05,1.10276238390014,1,2.49692185437575,1.02922070412091,2.03805258600581,1,27.2990526871322,6.96772988574411
0.317272727272727,2.70362294891203e-06,2.36139193560753e-06,6.18237258644102e-06,2.57247432165586e-06,1.5098860620566e-05,6.96968799995812e-06,0.000208630253514364,5.2619914274854e-05,1.14492766242824,1,2.6181052341277,1.08938896710258,2.16636105097627,1,29.9339444628823,7.54982350360163
0.321212121212121,2.48788974741527e-06,2.09989446672993e-06,5.72890550255122e-06,2.40986633330163e-06,1.33836328556347e-05,5.81798739129891e-06,0.000190442822362469,4.75175227029334e-05,1.18476894283623,1,2.72818734146797,1.14761306888646,2.30038876943092,1,32.7334539513244,8.16734714379035
0.325151515151515,2.30836169231682e-06,1.88964703089658e-06,5.33473440216629e-06,2.27207008878523e-06,1.19527618667181e-05,4.90049851242791e-06,0.000174670291035128,4.31882346916268e-05,1.22158353098439,1,2.82313803315697,1.20237803761013,2.43909101010955,1,35.6433719125015,8.81302883412765
0.329090909090909,2.15844947613997e-06,1.72023248847211e-06,4.98775735063579e-06,2.15413469545642e-06,1.07571991995181e-05,4.1681352381806e-06,0.000160836566407752,3.94945964646842e-05,1.25474288539747,1,2.89946701045383,1.25223463101182,2.58081818002951,1,38.5871756114029,9.47536349178624
0.333030303030303,2.0326455658713e-06,1.5833956426028e-06,4.67837776703996e-06,2.05196621366954e-06,9.75550133530678e-06,3.58231676689247e-06,0.000148557094787227,3.63192450796301e-05,1.2837256281254,1,2.954648630553,1.29592766233491,2.72323805238735,1,41.4695585159252,10.1384794932961
0.336969696969697,1.92634644890797e-06,1.47258549718016e-06,4.39924209810707e-06,1.96222892043865e-06,8.91264605762387e-06,3.11268064312475e-06,0.000137531079480002,3.35631377135215e-05,1.30813895192959,1,2.98742728794432,1.33250593883758,2.86333455933232,1,44.1841278461313,10.7827116115029
0.340909090909091,1.83571227322833e-06,1.38259580234131e-06,4.14493808126355e-06,1.88226249627525e-06,8.20031613879557e-06,2.73530013428225e-06,0.000127531902478939,3.11440997255996e-05,1.32772880556971,1,2.99793914768469,1.36139751985923,2.99795844559024,1,46.6244639411038,11.3859899084793
0.344848484848485,1.75755681626655e-06,1.30928257707041e-06,3.91165487930135e-06,1.81000595735751e-06,7.59358181778857e-06,2.43129374211115e-06,0.000118395701393159,2.89954859575836e-05,1.34238158136892,1,2.98763227114339,1.38244103225409,3.12326794836188,1,48.6965845971179,11.9259493229338
0.348787878787879,1.68926108735696e-06,1.24934194924756e-06,3.69682269980103e-06,1.7439212385274e-06,7.07023189672196e-06,2.18573969790192e-06,0.000110008691175389,2.70647728770612e-05,1.35212068111084,1,2.95901590595553,1.39587183443068,3.23470901109982,1,50.3301885768859,12.3824318618729
0.352727272727273,1.62870407835897e-06,1.20013529119205e-06,3.49875931308663e-06,1.6829125170919e-06,6.61323503081679e-06,1.98682777996506e-06,0.000102294247357526,2.5311958664509e-05,1.35710039552394,1,2.91530408176852,1.4022690020392,3.32853964369931,1,51.4862175720761,12.7398856205615
