"theta.1","theta.2"
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.56815804955015,0.811044272269011
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.433727942152486,0.727083557656744
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.314858656360571,0.645818169678493
0.668493859109519,0.690221497191688
0.668493859109519,0.690221497191688
0.668493859109519,0.690221497191688
0.668493859109519,0.690221497191688
0.668493859109519,0.690221497191688
0.668493859109519,0.690221497191688
0.668493859109519,0.690221497191688
0.668493859109519,0.690221497191688
0.668493859109519,0.690221497191688
0.668493859109519,0.690221497191688
0.668493859109519,0.690221497191688
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.750364452837144,0.450632632464658
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.715889508451216,0.546306029343165
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.844436009149076,0.135566749791512
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.22571831619035,0.458063730708918
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.753708839668605,0.403542287592609
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.546543548847834,0.854871019238054
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.792999471359725,0.375534596583336
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
0.569405075079859,0.734079366608849
