"feasible.1","feasible.2"
0.498391632868503,0.441045179159597
0.623889068118406,0.406548229488872
0.500830533247369,0.415253492849853
0.545501491918976,0.425217105733769
0.398904741281916,0.529450458299771
0.525146536385007,0.416331179852812
0.412487952732057,0.526219644429458
0.405578447517811,0.516135534419494
0.547534059176724,0.421841606810137
0.629821313296331,0.401933165926884
0.690907408462977,0.385346919520667
0.595956631618813,0.406754666535573
0.507658518825632,0.426741294085772
0.658786499389666,0.394580280215708
0.57953786240092,0.406869029149138
0.503317438292324,0.432983077883068
0.503542853900308,0.41767112938246
0.631780512795716,0.394269262487846
0.616553947163376,0.405076892186312
0.414222330007635,0.527667423468181
0.577167823383063,0.415149360830518
0.55875414015044,0.426917588213333
0.559931402433286,0.411543743538437
0.405316948338842,0.528431121373151
0.41560516234329,0.507853088115631
0.652183238543877,0.394637504972194
0.598021931857767,0.406476467877328
0.484942917104077,0.447507374801913
0.513548314382492,0.422498800816233
0.390986926455956,0.524929789547923
0.65655321609539,0.395766680481308
0.517130697829933,0.43509290674767
0.568230878265609,0.413415587453071
0.602439587967682,0.407589316042794
0.390818253360458,0.526167208674338
0.7068358440988,0.383717874423256
0.52559341143135,0.432250443066794
0.539946930111297,0.415749569520436
0.618501048978127,0.395829641008696
0.519348893629138,0.431926383802469
0.583183327182645,0.4004511515817
0.387169368058934,0.522920947049297
0.57747938472115,0.403311576233665
0.470681467846611,0.462003883099481
0.574324918919792,0.417067820804582
0.410218682908393,0.514474917605
0.459549000881894,0.462489275913476
0.409702582963777,0.516991655064158
0.465925903437976,0.458714879361931
0.473483035774166,0.453904408329362
0.491843318214149,0.426011635396464
0.399741148650856,0.515948667759395
0.506930051114385,0.413424273740726
0.547791448244995,0.417120247164979
0.512149199289146,0.429292986329028
0.593289386808802,0.405939565311219
0.590039922245198,0.412896707275964
0.511875795650766,0.430532518658375
0.545385452219441,0.41961782930786
0.404744933048647,0.525673669043861
0.602062860272662,0.404222348037518
0.495013992307312,0.443598589225237
0.539584881749039,0.418105412044462
0.516067588121647,0.422870649530354
0.665152903042713,0.394795853460226
0.410250985834803,0.516114621036819
0.543331165294373,0.407563328870577
0.501741273238631,0.436943767361506
0.500215705004074,0.44641987892891
0.402363597603429,0.528652121466119
0.581362886163439,0.414380553756095
0.39958585966975,0.518315535019604
0.408930053844282,0.515881296128447
0.639093932279365,0.39870585155081
0.550518195709656,0.42798616777177
0.522332646835686,0.439675537950941
0.502234039382252,0.413674826338391
0.498820255984701,0.43641852530085
0.507711214617908,0.427727935788962
0.544850259538507,0.406300242228333
0.540798562391209,0.420153769683782
0.391259250833069,0.528668216892884
0.412352824565314,0.518389828953603
0.551740937287817,0.409146084277555
0.608975211852873,0.403427306987105
0.395201039081472,0.518231959487221
0.396242331706726,0.516094357452954
0.669823764392068,0.388419762548376
0.533984178013161,0.430914755485014
0.50105184320593,0.440427206460116
0.398607213127539,0.514756581485376
0.543882183145815,0.405121306710087
0.510102597464209,0.413492609940586
0.497844432532145,0.425238355323658
0.517697329280975,0.437470815254822
0.503800797799761,0.444876681354844
0.408649253296212,0.508045280406054
0.660103417871168,0.389703865165792
0.527403059850638,0.413965287715069
0.696746482500446,0.386096763498513
0.419826697748993,0.500261735307307
0.485248652513339,0.45132381965505
0.632165642620323,0.393148003977963
0.598081591778609,0.39856516103463
0.496720447653481,0.449499959820923
0.645902160973672,0.400242188682684
0.488475192780201,0.438482026683106
0.393346445336051,0.521518737793241
0.408978146394365,0.508271975362601
0.547608426025198,0.413101837588958
0.412753484393107,0.515541289487733
0.489247817368319,0.440622691551228
0.55157806949398,0.427141140667989
0.520084773310465,0.42133698955992
0.56526186527825,0.412085369214362
0.599820199777256,0.402409577029925
0.634849002014692,0.394251335041104
0.624517799427744,0.404327533619755
0.543599380045817,0.408648832079235
0.653067516152549,0.39069326433518
0.447910491615394,0.475161152273621
0.397854059491821,0.52936731066359
