"lng","lat"
-86.1,35.5
-85.84,35.23
-85.9,35.6
-86.4,35.21
-86.27,35.45
-84.6,35.1
-84.7,35.1
-85,35.1
-85.5,35.4
-85.84,35.3
-85.2,35.6
-84.5,35.2
-84.7,35.4
-85.11,35.4
-85.67,35.17
-85.9,35.2
-86,35.1
-85.3,35.2
-85.2,35.3
-85.7,35.1
-84.9,35.7
-84.2,35.3
-85.7,35.3
-86.2,35.3
-84.39,35.12
-85.9,35.6
-85.51,34.99
-85.5,35.2
-86.2,35.2
-85.31,35.05
-85.29,35.05
-85.27,35.02
-85.4,35.1
-85.25,35.07
-85.29,35
-85.31,35.03
-85.33,35
-85.31,35
-85.23,35.03
-85.22,35
-85.26,35.13
-85.16,35.11
-85.4,35.1
-85.15,35.03
-82.3,36.3
-82.38,36.3
-82.367,36.303
-82.46,36.39
-82.7,36.2
-82.38,36.53
-82.2,36.5
-82.1,36.5
-82,36.3
-82.7,36.2
-82.7,36.5
-82.1,36.4
-82.66,36.56
-82.4,36.1
-82.64,36.4
-82.6,36
-82.2,36.2
-82.5,36.3
-82.6,36.5
-82.48,36.46
-82.51,36.5
-82.57,36.58
-81.76,36.58
-82.6,36.3
-82.33,36.32
-81.8,36.5
-82.34,36.45
-82.1,36.2
-81.9,36.5
-82.56,36.24
-81.76,36.37
-82.31,36.19
-82.28,36.38
-83.98,35.8
-84.04,36.23
-83.35,36.33
-83.67,36.17
-84.3,36.2
-83,36.3
-83.12,36.11
-84.2,36.3
-83.9,36.5
-84.2,36.1
-84.4,36
-83.81,36.13
-83.2,35.8
-84.8,36
-83.7,36.55
-83.4,36
-84.9,36.2
-83,35.9
-84.05,36.51
-83.9,36.5
-83.03,36.52
-84.6,36.3
-84.701,36.365
-84.12,35.76
-83.5,35.7
-84.17,35.67
-82.8,36.1
-82.8,36.3
-84.5,35.9
-83.6,36.5
-83.08,35.83
-84,36.1
-84.53,36.41
-84.5,36.3
-84.16,36.31
-83.45,36.11
-84.14,36.54
-84.5,35.8
-83.62,35.97
-83,36.6
-84.1,36.4
-84.15,36.22
-84.7,36.1
-84.31,35.82
-84.2,35.8
-84.4,35.7
-84,35.8
-83.77,36.21
-84.1,35.7
-84,35.7
-83.89,35.8
-83.72,36.09
-83.8,36.3
-83.03,36.16
-83.11,36.17
-83.2,36.35
-83.3,36.2
-83.3,36.2
-83,36.2
-84.21,36.55
-83.6,36.1
-83.2,36
-83.7,36.4
-84.6,35.6
-84.076,36.191
-84.7,36
-84.3,36
-84.4,36.1
-84.6,36.5
-83,36
-84.4,36
-84.5,35.7
-84.3,36.4
-83.68,36.24
-84.05,36.07
-83.9,36.5
-84.6,36.4
-83.9,35.84
-84.7,35.9
-82.9,36.4
-83.18,36.25
-83.5,36.2
-83.6,35.8
-83.57,35.76
-83.8,35.9
-83.9,36.4
-83.3,36.5
-83.8,36.5
-83.69,36.05
-84.7,36.3
-82.9,36.5
-84.4,35.6
-83.5,35.9
-83.4,36.16
-84,35.6
-83.5,36.5
-84.7,35.7
-83.3,36.4
-83.8,35.6
-84.1,35.5
-83.8,35.7
-84.6,36.1
-83.6,36.3
-83.29,36.07
-83.1,36.3
-84.4,36.5
-83.92,35.96
-84.01,35.95
-83.99,36.01
-83.8,36
-83.9,35.97
-83.93,35.95
-83.91,36
-83.91,36.06
-84,35.91
-83.8,35.9
-83.99,35.98
-84.1,35.86
-84.09,35.93
-83.8,36.04
-84.13,35.98
-84.19,35.92
-84.18,35.87
-83.93,36.12
-89.2,35.8
-89.7,35.3
-89.78,35.43
-89.1,35.7
-89.438,36.163
-89,35.2
-89.7,35.5
-89.3,35.6
-89.82,35.55
-89.77,35.18
-89.6,35.1
-89.77,35.14
-89.6,35.5
-89.2,35.9
-90,35.5
-89.4,36
-89.6,35.2
-89.84,35.24
-89.6,36
-89.2,35.9
-89.621,35.321
-89.41,35.8
-89.18,35.07
-89.5,35.9
-89.7,35.6
-89.14,35.14
-88.8,35.2
-89.3,35.1
-89.54,36.03
-89.5,35.4
-89.2,35.8
-88.9,35.1
-89.9,35.4
-89.873,35.331
-89.3,35.1
-89.82,35.45
-89.3,36.1
-89.5,35.22
-88.8,35.1
-89.7,35.7
-89.5,35.1
-89,35.1
-89.4,35.3
-89.4,35.5
-89.4,36
-89.1,35.3
-89.42,35.13
-89.4752,36.3291
-89.5,36.4
-89.5,36.2
-90.07,35.17
-90,35.14
-90.03,35.15
-90.09,35.1
-90.02,35.18
-89.96,35.17
-90.2,35.1
-89.95,35.11
-89.98,35.15
-89.99,35.1
-89.86,35.06
-90.01,35.03
-89.9,35.11
-89.93,35.04
-89.84,35.08
-89.84,35.13
-89.92,35.16
-89.78,35.03
-90.04,35.13
-90.1,35.2
-89.93,35.22
-90,35.07
-89.79,35.21
-89.86,35.18
-89.84,35.24
-89.79,35.08
-89.77,35.08
-89.85,35.01
-89.9341,35.1245
-88.5,36.1
-88.67,35.99
-88.1,36.3
-88.2,36.4
-88.5,36.4
-88.7,36.3
-88.67,36.47
-88.6,36.2
-88.8,36.1
-88.42,36.22
-89.3,36.4
-89,36.2
-88.58,35.99
-88.3,36.2
-88.8,36.4
-89.3,36.2
-88.61,36.43
-88.4,36.3
-88.4,36.4
-89.1,36.3
-89.3,36.4
-88.9,36.2
-88.1,36.3
-88.9,36.4
-88.62,36.02
-89.18,36.21
-89.2,36.4
-89.1,36.4
-88.9,35.6
-88.8,35.7
-88.4,35.3
-88.1,35.4
-88.6,35.6
-88.6,35.3
-88.8,36.1
-88.27,36.05
-88.26,35.95
-88.1,36.1
-88.5,35.8
-88.28,35.06
-88.31,35.22
-88.21,35.67
-88.1,35.5
-89,36.1
-88.43,35.41
-87.98,36.1
-88.6,35.3
-89.02,35.77
-88.51,35.06
-88.7,35.4
-88.1,35.9
-88.29,36.09
-89,35.8
-88.5,36
-88.5,35.6
-88.5,35.47
-88.64,35.86
-88.4,35.7
-88.53,35.54
-88.76,35.8
-88.9,35.4
-88.42,35.07
-88.8,35.9
-88.38,35.38
-88.3,35.3
-88.79,35.72
-88.1,35.7
-88.28,35.07
-88.7,35.5
-88.6,35.1
-88.4,35.5
-89,36.1
-88.24,35.39
-88.29,35.43
-88.2,35.2
-88.2,35.5
-88.6,35.2
-88.34,35.13
-88.43,35.17
-88.02,35.8
-89,35.4
-89,36
-88.28,35.88
-88.3,35.8
-88.4,35.8
-88.99,35.55
-89,35.5
-87,35.7
-88,35.4
-86.8,35.1
-87.8,35.2
-87,35.5
-87.79,35.08
-86.8,35.12
-87.3,35.7
-86.9,35.1
-87.3,35.3
-87.29,35.03
-86.78,35.19
-87.16,35.1
-87.3,35.6
-87.5,35.5
-87.6,35.1
-87.4,35.3
-87.3,35.1
-87.43,35.08
-87.9,35.1
-87,35.4
-87.16,35.04
-87.2,35.5
-88,35.2
-87.22,35.85
-87,35.1
-87,35.2
-87.49,35.03
-87.1,35.8
-87.3,35.4
-87.8,35.3
-87.6,35.2
-87.24,35.72
-86.7,35.1
-85.5,36.2
-84.72,36.39
-85.504,36.177
-85.5,36.2
-85.4,36.5
-85.21,36.32
-85.16,36.4
-85.7,36.1
-85.67,36.22
-86.01,36.16
-85.79,36.16
-85.2,36.5
-85.4,36.5
-85.826,36.199
-85.01,36.21
-85.2,36.3
-85,35.9
-84.9,36.4
-84.87,36
-85.53,35.82
-85.86,36.23
-85.7,36.4
-86,36.2
-85.75,36.29
-85.01,36.27
-85.91,36.13
-85.5,36.4
-85.85,36.12
-85.3,36.4
-85,36
-85.1,35.8
-85.2,36.5
-85.2,36.1
-85.64,36.55
-84.9,36.6
-85.204,35.977
-85.54,35.83
-85.31,36.28
-85.6,35.7
-85.76,36.1
-85.5,35.9
-85.4,35.7
-85.6,35.9
-85.7,36.5
-85.08,36.3
-96.84,32.96
-96.61,33.08
-96.89,32.95
-96.9,33
-96.8,33.3
-96.9,33.03
-96.69,33.12
-96.98,32.96
-96.6,33.76
-96.47,33.74
-97.12,33.03
-96.73,33.05
-96.81,33.08
-96.73,33.1
-97.07,33.03
-96.4,32.9
-96.88,33.12
-96.77,33.16
-96.98,32.88
-96.95,32.88
-96.62,32.93
-96.65,32.88
-96.68,32.92
-96.59,32.86
-96.65,32.96
-96.58,32.97
-96.99,32.78
-96.99,32.73
-97.02,32.65
-97.04,32.6
-96.9,33.07
-96.98,33.05
-96.73,33.45
-96.95,32.79
-97.01,32.83
-96.96,32.85
-96.98,32.92
-97.03,33.12
-96.99,33.02
-96.95,33.15
-96.59,33.18
-96.72,33.16
-96.6,33.3
-96.67,33.04
-96.75,33.02
-96.7,33.8
-97.07,33.08
-96.82,33.26
-96.74,32.97
-96.72,32.95
-96.66,32.99
-96.44,32.94
-96.55,32.89
-96.55,32.94
-96.5,33.6
-96.7,33.6
-96.81,33.04
-96.62,33.01
-96.52,33.02
-96.6,32.3
-96.6,32.1
-95.9,32.5
-96.96,32.59
-96.3,32.3
-96.3,32.1
-96.5,32.1
-96.4,32.6
-96.87,32.61
-96.92,32.66
-95.9,32.7
-96.6,32.4
-96,32.3
-96.6,32.5
-96.4,32.7
-95.8,32.66
-96.3,32.9
-96.76,32.63
-96.2,33.1
-96.91,32.63
-95.7,32.7
-96.7,32.64
-96.3,32.6
-96.3,32.4
-96.2,32.1
-96.74,32.57
-96,32.4
-96,32.1
-96.62,32.77
-96.63,32.82
-96.67,32.43
-96.36,32.17
-96.8,32.5
-96.49,32.22
-96.1,32.28
-96.44,32.46
-96.4,32.5
-96.6,32.6
-96.3,32.8
-96.2,32.7
-96.1,32.2
-96.312,33.072
-96.8,32.4
-96.45,33.02
-96.9,32.4
-96,32.7
-96.67,32.61
-96.38,33.06
-96.61,32.72
-96.55,32.74
-96.56,32.79
-96.3,32.9
-96.8,32.79
-96.8,32.78
-96.79,32.74
-96.79,32.8
-96.79,32.83
-96.77,32.83
-96.82,32.78
-96.84,32.75
-96.83,32.84
-96.74,32.76
-96.92,32.74
-96.87,32.78
-96.74,32.83
-96.77,32.75
-96.77,32.71
-96.68,32.7
-96.7,32.84
-96.82,32.81
-96.87,32.86
-96.75,32.79
-96.84,32.71
-96.79,32.87
-96.78,32.78
-96.69,32.77
-96.68,32.83
-96.89,32.9
-96.79,32.9
-96.75,32.88
-96.84,32.66
-96.87,32.71
-96.9,32.92
-96.85,32.83
-96.94,32.69
-96.87,32.66
-96.71,32.88
-96.79,32.93
-96.76,32.67
-96.74,32.91
-96.84,32.93
-96.773,32.793
-96.88,32.83
-96.8,32.97
-96.97,32.64
-96.773,32.917
-96.79,33
-96.61,32.67
-96.8,32.95
-96.84,33
-96.1,33.2
-96.1,33.1
-96.5,33.1
-96.5,33.3
-95.6,32.8
-95.6,33.9
-95.2,33.8
-96.165,33.433
-96.5,33.6
-95.75,33.47
-95.4,33.7
-95.1,33.5
-96.2,33.6
-95.73,33.05
-95.72,33.63
-95.9,33.1
-96.2,33.3
-96.39,33.31
-95,33.7
-95.9,33.3
-95.5,33
-95.5,33.4
-95.8,33.1
-95.35,33.48
-95.2,33.7
-95.5,33.3
-96.09,33.6
-96.27,33.55
-95.8,32.9
-95.5,33.4
-96.3,33.2
-95.9,33.6
-96.11,33.7
-95.8,33.32
-96,33.4
-95.63,33.45
-95.12,32.96
-96.2,33.4
-95.9,33
-96.56,33.28
-95,33.2
-95.2,33.2
-96.7,33.5
-95.6,33.6
-95.5,33.6
-95.4,33.5
-95.82,33.41
-95.81,33.6
-95.4,33
-95.9,32.9
-95.5,33.8
-96.1,32.9
-96.24,33.48
-96.2,33.7
-95.8,33.5
-95.4,33.2
-96.3,33.6
-95.19,33.02
-95.39,33.31
-95.6,33.2
-95.7,33.7
-95.2,33.3
-96,33.8
-96.484,33.519
-96.32,33.44
-96.4,33.5
-96,33.6
-95.11,33.16
-95.3,32.9
-96.6,33.4
-96.1,33.4
-95.6,32.9
-94.2,33.4
-94.14,33.52
-94.9,33.5
-94.2,33.1
-94.8,33.6
-94.2,33
-94.08,33.13
-94.9,33.3
-94.6,33.5
-94.4,33.2
-94.28,33.51
-94.4,33
-94.4,33
-94.2,33
-94.49,33.15
-94.3,33.3
-94.6,33.2
-94.13,33.44
-94.4,33.5
-94.7,33.2
-94.1,33.2
-94.4,33.4
-94.5,33.3
-94.71,32.5
-94.67,32.45
-94.7,32.4
-94.84,32.52
-94.7,32.6
-94.6,32.9
-94.5,32.3
-94.3,32.1
-94.7,33
-94.2,32.3
-94.7,32.7
-94.58,32.38
-94.3,32.5
-94.3,32
-95,32.8
-94.9,32.7
-95,32.5
-94.6,32.5
-94.53,32.67
-94.7,32.3
-94.8,32.1
-94.6,33
-94.4,32.8
-94.2,32.6
-94.9,32.4
-94.8,32
-94.7,32.92
-94.5,32
-94.4,32.5
-94.3,32.5
-94.7,32
-94.9,32.3
-94.7,32.8
-94.9,32.3
-94.9,33
-94.6,32.3
-94.1,32.5
-94.86,32.54
-95.29,32.32
-95.31,32.37
-95.3,32.2
-95.4,32.4
-95.1,32.3
-95.3,32.5
-95.2,32.3
-95.21,32.42
-95.4,32.3
-95.06,32.27
-95.9,32.1
-95.8,32.2
-95.7,32.4
-95.1,32.6
-95.6,32.3
-95.3,32.1
-95.5,32.3
-95.42,32.04
-94.9,31.8
-95.39,32.23
-95.5,32
-95.145,31.923
-95.2,32.6
-95.2,31.9
-95.6,32.1
-95.4,32.5
-95.4,32.7
-95.72,32.3
-95.6,31.8
-95.096,31.985
-95.4,32.8
-94.97,31.89
-95.2,31.8
-94.919,31.825
-95.1,32.1
-95.66,32.55
-95.22,32.22
-95.1,32.5
-95.6,31.7
-95.7,31.9
-96,31.4
-95.9,31.9
-95.9,31.3
-95.5,31.3
-96.25,31.48
-95.6,31.6
-96,31.8
-95.4,31.6
-95.1,31.1
-96.2,31.4
-95.1,31.4
-96.4,31.8
-95.47,31.37
-95.9,31.1
-95.5,31.1
-95.8,31
-95.8,31.9
-95.9,31.5
-95.21,31.19
-95.137,31.392
-96.3,31.9
-96.2,31.6
-95.9,31.9
-95.4,31
-94.6,31.3
-94.8,31.4
-95.1,31.6
-95,31.3
-93.7,30.7
-94.2,31.2
-94,31.3
-93.98,31.11
-93.6,31
-93.8,30.5
-94.738,30.912
-94.2,31.8
-94.6,30.9
-94.4,31.5
-94.4,30.9
-94.8,31
-94.8,31.2
-94.426,30.825
-94.9,31.7
-94.39,31.34
-94.5,31.8
-93.8,31.3
-94.6,31.2
-94.2,30.9
-94.1,31.9
-94,30.7
-93.9,31.5
-94.8,30.9
-94.5,31.6
-94.647,31.62
-94.8,31.6
-94.6,31.7
-93.7,30.8
-94,31.2
-94.9,31.4
-94.1,31.5
-94,31.7
-94.2,31.9
-94.4,31.9
-94.94,31.49
-93.8,31
-94.53,31.47
-94.4,30.8
-94.3,31.1
-97.15,32.63
-97.09,32.62
-97.1,32.78
-97.6,32.7
-97.2,32.4
-97.08,32.72
-97.08,32.76
-97.15,32.76
-97.16,32.72
-97.09,32.69
-97.13,32.69
-97.19,32.69
-97.17,32.66
-97.09,32.66
-97.6,32.9
-97.13,32.85
-97.14,32.83
-97.61,33.06
-97.3,32.5
-97.3,32.4
-97.5,32.3
-97.14,32.89
-97.65,32.57
-97.41,32.58
-97.09,32.86
-97.1,32.81
-96.85,32.24
-97.8,32.2
-97.5,32.4
-97.8,32.4
-97.7,32.5
-97.2,32.3
-97.07,32.94
-97.39,32.98
-97.17,32.82
-97.18,32.86
-97.1,32.2
-97.41,32.48
-97.32,32.39
-97.21,32.64
-97.1881,32.5031
-97.13,32.57
-97.02,32.28
-97,32.5
-98,32.7
-98.2,32.8
-97.66,32.24
-97.48,33.01
-97.7,33.1
-97.7,32.28
-97.5,33.1
-97.7,33
-97.1,32.4
-97.7,32.8
-97.79,32.76
-97.8,32.7
-97.9,32.9
-97.15,32.96
-97.4,32.23
-97.33,32.76
-97.27,32.75
-97.32,32.73
-97.27,32.72
-97.36,32.81
-97.38,32.74
-97.51,32.78
-97.39,32.7
-97.34,32.71
-97.3,32.78
-97.23,32.75
-97.39,32.78
-97.33,32.68
-97.46,32.72
-97.26,32.8
-97.19,32.8
-97.26,32.7
-97.17,32.76
-97.39,32.62
-97.5,32.6
-97.42,32.78
-97.363,32.709
-97.35,32.88
-97.42,32.66
-97.38,32.66
-97.33,32.64
-97.47,32.84
-97.29,32.85
-97.27,32.62
-97.25,32.87
-97.05,32.81
-97.36,32.78
-97.29,32.97
-97.4,32.9
-97.22,32.84
-97.21,32.89
-97.15,33.22
-97.13,33.19
-97.2,33.2
-97.07,33.21
-97.11,33.23
-97.1,33.15
-97.7,33.4
-97.17,33.12
-97,33.3
-98,33.6
-98,33.6
-96.9,33.5
-97.5,33.3
-97.3,33.5
-97.6,33.5
-97.2,33.7
-97.28,32.93
-96.86,33.82
-97.3,33.1
-97.22,32.93
-97.3,33.3
-97.26,33.63
-97.7,33.7
-97.4,33.7
-97.3126,33.6244
-97.7,33.8
-96.9,33.4
-97.3,33.21
-98,33.8
-97.23,33.01
-97.4,33.49
-96.82,33.74
-97.6,33.7
-97.2,33.4
-96.9,33.8
-97.8,33.5
-96.9,33.5
-97.1,33.5
-96.9,33.8
-98.48,33.91
-98.47,33.87
-98.4,34
-98.52,33.95
-98.55,33.86
-98.54,33.9
-98.5,33.8
-98.51,33.97
-98.65,33.6
-98.61,34.1
-98.2,34.1
-99,34
-99.5,33.5
-99,34.1
-98.2,33.7
-98.7,33.6
-98.7,34
-98.931,33.454
-99.6,33.5
-98.9,33.2
-99.2,34.1
-98.7,33.3
-98.27,34.04
-98.52,33.64
-99.3,33.6
-99.3,34.1
-99.6,33.3
-98.5,33.5
-98.1,32.3
-98.224,32.216
-98.9,32.8
-97.8,33.2
-98.4,33.1
-98.7,32.7
-99.3,32.8
-97.9,33.3
-98.8,31.8
-98,32.3
-98.8,32.2
-98.23,31.87
-99,32.4
-98.6,31.9
-99.2,32.1
-98.6,32.1
-98.6,32.4
-98.3,32.1
-98.8,32.4
-98.3,32.9
-98.7,33.1
-98.37,31.77
-98.3,32.6
-98.7,32.2
-98.4,31.8
-98,32
-98.2,33.2
-98.4,33.3
-98.5,33.3
-98.1,32.5
-98.4,32.4
-99.2,32.6
-98.8,32.4
-99.2,32.39
-98.7,32.5
-99,32.1
-98.2,32.6
-98.78,31.98
-98.5,32.6
-97.9,32.4
-98.668,33.006
-99.3,33.2
-98.3,32.7
-98,33
-97.9,33
-98.02,32.957
-99.1,33.1
-97.2,31.1
-97.4,31.1
-97.38,31.13
-97.4,30.8
-97.6,31.1
-97.1,30.9
-97,31
-96.9,30.9
-98,31.2
-97.28,30.81
-97.21,31.28
-98.1,31.5
-97.8,30.8
-97.8,31.4
-97.4,30.7
-98.2,31.7
-97.4,30.9
-97.6,30.82
-97.9,31.6
-98,31.1
-97.73,31.11
-97.7,31
-97.67,31.12
-97.7,31.2
-97.65,31.06
-97.8,31
-98.2,31.1
-97.37,30.98
-96.8,30.7
-97.4,31.3
-97.61,31.08
-97.6,31.4
-98.34,31.65
-97.98,31.5
-97,30.6
-97.2,30.9
-97,31.1
-97.6,30.9
-97.4,30.8
-97.4,30.6
-97.2,30.6
-97.2,30.5
-97.2,31.2
-97.7,31.4
-97.7,31.4
-97.7,31.4
-97.7,31.4
-97.1,31.9
-97.26,31.83
-96.8,32.3
-96.95,31.67
-96.72,32.1
-97.4,32.1
-96.91,32.02
-96.7,31.2
-97.21,31.34
-96.95,32
-97.05,31.3
-97.3,31.7
-97.6,31.8
-96.7,31.7
-97.28,32.17
-97.76,31.8
-97.4,31.6
-96.6,31.9
-97.07,31.69
-96.8,32
-96.5,31.5
-97.19,31.45
-97.1,32
-96.8,31.9
-97.9,32
-96.91,32.02
-96.9,32.2
-97.6,32.1
-96.6,31.3
-97.07,31.68
-97.2,31.4
-97.1,31.2
-97.4,31.4
-96.92,31.93
-96.8,31.3
-96.8,31.5
-97.7,31.9
-96.91,32.03
-96.5,31.7
-97,32.1
-97.6,32
-96.9,31.7
-96.95,31.87
-96.77,31.64
-96.6,31.9
-96.83,31.18
-96.4,31.9
-96.9,31.5
-97.032,31.347
-96.54,31.74
-96.5,31.4
-97.5,31.7
-97.8,32.1
-97.1,31.8
-97.4,32
-96.41,31.78
-97.14,31.55
-97.11,31.57
-97.1,31.6
-97.1,31.5
-97.16,31.56
-97.21,31.62
-97.19,31.54
-97.15,31.52
-97.24,31.53
-97.21,31.62
-99,31.7
-98.9,31.7
-99,30.8
-99.9,31.7
-99.2,31.7
-98.8,31.1
-99.3,31.1
-99.1,31.5
-99.29,32
-98.94,30.74
-98.8,31
-99.4,31.8
-99.57,31.47
-99.9,31.2
-100.04,30.88
-99.1,30.9
-98.5,31.4
-99.5,31.5
-99.52,30.87
-99.7,30.4
-99.4,31.4
-98.4,31.2
-99.6,30.6
-99.3,30.7
-98.9,32
-99.6,31.2
-99.8,30.9
-100.2,31.6
-99.7,31.4
-98.7,31.5
-100.1,31.9
-99.9,31.4
-98.9,30.9
-98.53,31.62
-99,31.3
-99.2,31.3
-99.39,31.49
-100.1,30.4
-100,31.6
-98.8,31.2
-99.3,31.7
-99.7,31.8
-99.59,31.69
-98.8,30.87
-99.16,31
-99.6,31.6
-98.8,31.7
-100.6,31.6
-100.43,31.47
-100.5,31.3
-100.3,31.5
-100.41,31.43
-101.2,31.2
-101.5,31.4
-100.3,31.9
-100.9,31.6
-100.4,31.1
-100.5,30.9
-100.15,31.38
-100.5,31.3
-100.13,31.44
-101,31.3
-101.6,30.7
-100.6,31.9
-100.75,32.03
-100.5,30.5
-101,31.8
-100.3,31.9
-100.08,31.3
-100.29,31.38
-100.73,31.67
-95.37,29.75
-95.35,29.75
-95.38,29.72
-95.42,29.72
-95.39,29.74
-95.41,29.77
-95.42,29.8
-95.37,29.79
-95.36,29.754
-95.3,29.74
-95.27,29.72
-95.24,29.8
-95.46,29.99
-95.16,29.77
-95.3,29.86
-95.26,29.68
-95.43,29.83
-95.41,29.75
-95.32,29.77
-95.36,29.7
-95.38,29.83
-95.31,29.72
-95.5,29.77
-95.43,29.68
-95.32,29.8
-95.45,29.74
-95.29,29.83
-95.25,29.76
-95.41,29.71
-95.55,29.66
-95.34,29.97
-95.34,29.67
-95.2,29.62
-95.48,29.65
-95.53,29.69
-95.39,29.9
-95.45,29.92
-95.34,29.91
-95.54,29.87
-95.57,29.87
-95.56,29.74
-95.58,29.81
-95.17,29.9
-95.43,29.64
-95.435,29.732
-95.38,29.61
-95.33,29.62
-95.15,29.84
-95.27,29.9
-95.37,29.66
-95.46,29.58
-95.41,29.68
-95.5,29.8
-95.47,29.75
-95.49,29.75
-95.1,29.56
-95.12,29.61
-95.4,29.93
-95.28,29.65
-95.14,29.57
-95.52,29.74
-95.54,29.93
-95.61,29.92
-95.5,29.96
-95.45,29.95
-95.49,30.01
-95.52,29.99
-95.58,29.98
-95.52,29.65
-95.59,29.69
-95.4,30
-95.53,29.69
-95.26,29.62
-95.38,29.85
-95.63,29.75
-95.26,29.85
-95.6,29.79
-95.52,29.81
-95.48,29.71
-95.64,29.74
-95.65,29.69
-95.66,29.83
-95.49,29.62
-95.49,29.92
-95.3,29.69
-95.45,29.88
-95.22,29.59
-95.45,30
-95.44,29.86
-95.47,29.83
-95.34,29.86
-95.69,29.76
-95.64,29.91
-95.48,29.67
-95.42,29.73
-95.59,29.67
-95.43,30.3
-95.36,30.23
-95.4,30.4
-95.52,30.33
-95.31,30.27
-95.7,30.3
-95.54,30.44
-95.5,30.8
-94.8,30.7
-94.9,30.3
-95.2,30.4
-95.2,30.6
-95.6,30.8
-94.95,30.6
-95.1,30.06
-95.29,30.01
-95.22,30.05
-95.6,30.6
-95.6,30.7
-95.16,30.06
-95.18,29.98
-94.8,30.7
-94.8,30.7
-95.7,30.2
-95.75,30.16
-95.7,30.4
-95.2,30.2
-95.4,30.6
-95.3,30.8
-95.12,30.85
-95.66,30.16
-95.9,30.3
-95.23,30.77
-95.27,30.11
-95.6,30.8
-94.9,30.3
-94.9,30.3
-95,30.5
-95.17,30.25
-95.37,30.07
-94.64,30.41
-95.59,30.09
-94.67,30.43
-95.68,30.06
-95.4,30.5
-95.53,30.04
-95.47,30.14
-95.5,30.18
-95.54,30.2
-95.5,30.23
-95.4,30.18
-95.36,30.09
-95.47,30.05
-95.49,30.13
-95.25,29.94
-95.47,29.71
-95.8,29.6
-95.73,29.66
-96.47,29.58
-95.9,28.9
-95.8,28.9
-95.98,29.48
-96.3,30
-96.25,28.9
-95.9,29.2
-95.6,29
-96,29.8
-96.2,30.1
-96.1,28.7
-95.66,29.98
-95.7,29.3
-96.16,29.04
-95.74,29.96
-96.3,29.6
-96.1,29.5
-96.238,29.404
-96.3,29.2
-96.08,28.84
-95.9,29.7
-96.5,29.4
-96.194,29.347
-95.79,29.3
-96.1,30.1
-95.9,30.1
-95.8,30.1
-96.079,29.397
-95.73,29.83
-95.74,29.74
-96.006,29.445
-96.1,29.3
-96.223,29.55
-96.4,29.1
-96.06,28.96
-95.97,28.65
-96.213,28.94
-95.52,29.53
-96.5,29.4
-95.8,29.4
-96.03,29.52
-96.2,28.6
-95.993,29.824
-96.2,29.2
-95.85,29.18
-95.7,29.5
-96.575,29.53
-95.9,29.5
-96.2,29.8
-96.2,29.8
-96.675,29.493
-95.9779,29.6804
-95.56,29.63
-95.61,29.62
-95.64,29.56
-95.7,29.1
-95.7,29.5
-95.9,29.1
-95.94,28.84
-95.9,30.1
-96,29.6
-95.7,29.1
-96.1,29.3
-95.51,29.61
-95.84,29.85
-95.84,29.74
-95.65,29.64
-95.2,29.68
-95.16,29.71
-95.19,29.65
-95.14,29.65
-95.21,29.71
-95.09,29.34
-95.2,29.3
-94.6,29.7
-95.4,29.2
-95.14,29.36
-94.98,29.51
-94.6,30.2
-95,29.75
-94.97,29.82
-94.9,29.8
-95.11,29.78
-95.39,29.06
-95,29.9
-94.64,30.11
-95.29,29.22
-94.9,30.1
-95.12,29.71
-94.5,30
-95,29.5
-95.3,29
-95.47,29.54
-95.19,29.52
-95.23,29.74
-94.77,29.31
-94.84,29.28
-95,29.2
-94.629,29.861
-94.7,30.1
-95.05,29.83
-95,29.3
-94.7,30.2
-95.03,29.53
-95.48,29.05
-95,29.4
-95.04,29.69
-95.09,29.5
-94.7,30.1
-95.27,29.27
-95.37,29.47
-94.9,29.7
-95.28,29.56
-95.4,29.4
-95.35,29.54
-94.6,30.3
-95.03,29.58
-95.23,29.66
-94.89,29.4
-95,29.41
-94.66,29.85
-95.14,29.55
-93.9,30
-94,30.5
-94.343,30.054
-93.84,30.35
-94,30.4
-94.2,30.6
-94.44,29.55
-93.92,29.95
-94.29,29.85
-94.43,29.56
-94.29,30.66
-94.4,30.4
-94,29.98
-94.43,30.02
-93.9,30.1
-93.8,30.2
-94.1,29.8
-93.93,29.9
-94.6,29.4
-93.96,29.98
-93.894,29.734
-94.2,30.3
-94.2,30.23
-94.4,30.2
-94.16,30.64
-94.3833,29.7872
-94,30.2
-94.398,30.495
-94.4,30.6
-94.3,29.8
-94.07,30.05
-94.13,30.09
-94.11,30.13
-94.2,29.9
-94.17,30.1
-94.17,30.05
-94.16,30.15
-94.3,30.1
-96.36,30.64
-96.32,30.66
-96.39,30.68
-96.5,30.7
-96.4,30.8
-96,30.5
-95.9,30.7
-96.4,30.2
-96.6,30.2
-96.7,30.5
-96.7,31
-96.32,30.61
-96.3,30.5
-96.8,30.4
-96.1,31.1
-96.4,31.1
-96.7,30.8
-96.4,30.8
-96.1,30.7
-95.9,31
-96.2,31.2
-96.6,30.8
-96.1,30.4
-96.1,31.1
-96.1,30.9
-95.8,30.6
-96,30.6
-96.5,30.4
-96.5,30.4
-96.2,30.3
-96.98,28.81
-97,28.9
-97,28.7
-96.843,28.392
-96.9,28.64
-97.3,29.1
-96.7,29
-97.5,28.7
